active_period,mint_count,burn_count,swap_count,mint_mean_period,burn_mean_period,swap_mean_period,token_burn_ratio,swapIn,swapOut,lp_avg,lp_std,creator_holding_ratio,lp_lock_ratio,is_MEV,is_rugpull
748320,1,1,15,0,748320,26032,0.0,14,1,7.142857142857143,74.07643754933144,78.42,0.0,True,True
12737796,1,0,2597,0,0,7450947,39.67,1487,1110,1.0,43.227606919652615,0.0,39.67,True,False
365688,1,1,83,0,365688,70907,0.0,77,6,1.7241379310344829,19.278973448847815,18.82,0.0,True,True
4637220,1,0,208,0,0,227417,0.0,101,107,5.2631578947368425,76.33767539171289,0.0,0.0,True,False
20832,1,1,25,0,20832,1156,0.0,22,3,5.882352941176471,66.8206723472697,70.21,0.0,True,True
20748,1,1,33,0,20748,1192,0.0,29,4,9.090909090909092,40.35253793978538,43.21,0.0,True,True
1548,1,1,36,0,1548,496,0.0,29,7,4.0,38.03605657793668,40.58,0.0,True,True
3468,1,1,20,0,3468,676,0.0,17,3,9.090909090909092,45.94702483196373,37.14,0.0,True,True
132276,1,1,477,0,132276,93677,0.0,359,118,1.0,47.43063145268046,47.54,0.0,True,True
15312,1,1,32,0,3876,849,0.0,30,2,3.225806451612903,46.81755836187681,48.25,0.0,True,True
1848,1,1,1,0,1848,660,0.0,1,0,100.0,2.640000000000001,97.36,0.0,True,True
35496,1,0,59,0,0,2156,0.0,46,13,50.0,70.66118948899742,0.0,0.0,True,True
6588,1,1,22,0,6588,476,0.0,21,1,16.666666666666668,29.05215769382141,29.63,0.0,True,True
78192,1,1,79,0,78192,2943,0.0,63,16,100.0,0.0,0.0,0.0,True,True
47808,1,1,6,0,47808,384,0.0,5,1,20.0,70.4791203123308,82.81,0.0,True,True
1878888,1,0,1545,0,0,18993,0.0,845,700,1.0,70.5432463103308,0.0,0.0,True,False
334548,1,0,31,0,0,55085,0.0,19,12,7.6923076923076925,95.55423063531876,0.0,0.0,True,True
39108,1,0,116,0,0,1805,0.0,72,44,50.0,67.88225099390856,0.0,0.0,True,True
249996,1,0,49,0,0,8612,0.0,40,9,100.0,0.0,0.0,0.0,True,True
181284,1,0,114,0,0,27842,28.44,99,15,1.2345679012345678,30.970404012401232,0.35,0.0,True,False
78432,1,1,5,0,78432,12165,0.0,4,1,20.0,66.12693248593949,77.09,0.0,True,True
552,1,1,14,0,552,336,0.0,14,0,6.25,66.74507996848905,69.38,0.0,True,True
52044,1,0,111,0,0,4140,0.0,87,24,20.0,89.34880693103852,0.0,0.0,True,True
4356,1,1,11,0,4356,330,0.0,10,1,12.5,40.49768511902872,40.8,0.0,True,True
14136,1,1,6,0,1356,2370,40.0,5,1,9.090909090909092,45.62733361404403,32.81,40.0,True,True
24468,1,0,7,0,0,16407,0.0,5,2,50.0,70.69653598303101,99.99,0.0,True,False
1691640,1,2,19,0,1498302,802828,0.0,19,0,8.333333333333334,46.80464150772513,47.69,0.0,True,True
6252,1,1,20,0,6252,1050,0.0,18,2,6.25,70.89508798217264,74.38,0.0,True,True
231252,1,1,1,0,156,231252,0.0,1,0,100.0,0.0,100.0,0.0,True,True
43032,1,0,98,0,0,1314,0.0,62,36,100.0,0.0,0.0,0.0,True,True
1308,1,1,31,0,1308,814,0.0,29,2,16.666666666666668,25.142959253039407,14.46,0.0,True,True
5036484,1,1,134,0,5036484,399,0.0,62,72,4.166666666666667,78.31048014154935,80.82,0.0,True,False
336,1,1,0,0,336,0,0.0,0,0,50.0,8.838834764831844,56.25,0.0,True,True
144,1,1,5,0,144,0,0.0,5,0,14.285714285714286,55.12664302702073,56.39,0.0,True,True
2084244,1,1,34,0,2084244,93,0.0,32,2,3.125,38.13572603216046,35.29,0.0,True,True
6395424,1,0,106,0,0,68502,0.0,44,62,10.0,90.88968148255334,0.0,0.0,True,False
168,1,1,5,0,168,69,0.0,5,0,14.285714285714286,83.93524391713274,91.99,0.0,True,True
46872,1,0,164,0,0,3584,0.0,99,65,20.0,89.30856621847649,0.0,0.0,True,True
10932,1,1,5,0,10932,453,0.0,5,0,20.0,41.72793788338935,0.0,0.0,True,True
1404,1,1,20,0,1404,277,0.0,20,0,5.555555555555555,68.29531064103564,71.23,0.0,True,True
11700,1,1,16,0,11700,432,0.0,16,0,5.555555555555555,48.049233431276846,51.92,0.0,True,True
5028,1,0,18,0,0,638,0.0,14,4,100.0,0.0,0.0,0.0,True,True
3322164,1,1,29,0,13428,622542,0.0,25,4,5.555555555555555,69.97827400939047,73.09,0.0,True,True
606456,1,1,44,0,606456,233,0.0,42,2,2.4390243902439024,32.72533638426677,27.98,0.0,True,True
3572964,1,0,107,0,0,152227,0.0,90,17,100.0,0.0100000000000051,0.0,0.0,True,True
60216,1,1,12,0,60216,4937,100.0,11,1,100.0,0.0,0.0,100.0,True,True
13476,1,1,16,0,13476,637,65.0,12,4,9.090909090909092,63.91859425010136,27.61,65.0,True,True
6300,1,1,18,0,6300,452,0.0,17,1,11.11111111111111,42.94222138848638,47.55,0.0,True,True
12039180,1,1,167,0,64992,74275,61.49,162,5,4.0,66.92015017915007,33.07,0.0,True,True
6230436,1,0,47,0,0,138749,0.0,30,17,50.0,69.35303309877659,0.0,0.0,True,True
11604036,1,0,593,0,0,146432,1.95,326,267,1.818181818181818,69.88365630232737,0.0,1.95,True,False
12776628,1331,434,30761,2246453,3749328,2363103,0.0,15995,14766,1.0,54.94002184200517,50.68,0.0,True,False
10908024,1,1,11932,0,678564,2886980,25.5,7292,4640,1.0,35.07436100629631,0.0,25.5,True,False
14004,1,0,126,0,0,3134,0.0,99,27,100.0,0.0,0.0,0.0,True,True
504,1,1,32,0,504,122,0.0,20,12,10.0,64.5961376554357,68.49,0.0,True,True
528,1,1,87,0,528,253,0.0,43,44,4.3478260869565215,71.71052536292068,74.44,0.0,True,True
7507404,1,0,406,0,0,38943,0.0,219,187,2.631578947368421,88.53798679246755,0.0,0.0,True,False
264,1,0,10,0,0,49,0.0,5,5,50.0,35.35533905932738,0.0,0.0,True,True
348,1,1,6,0,348,80,0.0,4,2,25.0,52.04394104984748,61.87,0.0,True,True
288,1,1,0,0,288,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
576,1,1,0,0,576,0,0.0,0,0,50.0,19.79898987322333,64.0,0.0,True,True
528,1,1,36,0,528,145,0.0,34,2,3.703703703703704,72.0939033997148,73.97,0.0,True,True
276,1,1,29,0,276,129,0.0,19,10,6.666666666666667,64.14609029395322,63.04,0.0,True,True
888,1,1,0,0,888,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
9552,1,0,48,0,0,741,0.0,35,13,100.0,0.0400000000000062,0.0,0.0,True,True
3132204,1,1,198,0,3132204,11005,0.0,131,67,3.571428571428572,64.19744698973628,66.45,0.0,True,False
4380,1,0,53,0,0,1309,0.0,40,13,50.0,69.31060669190539,0.0,0.0,True,False
2712,1,1,7,0,2712,1824,0.0,7,0,14.285714285714286,81.64897156206473,89.82,0.0,True,True
924,1,1,33,0,924,128,0.0,33,0,3.8461538461538463,71.7204268724694,74.05,0.0,True,True
528,1,1,0,0,528,0,0.0,0,0,50.0,67.8963931295323,98.01,0.0,True,True
14256,1,0,245,0,0,2556,0.0,166,79,33.333333333333336,81.51089375046749,0.0,0.0,True,True
169932,1,2,49,0,89250,804,0.0,43,6,5.2631578947368425,61.08542254391321,0.0,0.0,True,True
719328,1,1,20,0,719328,56,0.0,17,3,11.11111111111111,78.77731787203162,85.18,0.0,True,True
12497904,1,0,325,0,0,1084858,0.0,199,126,1.694915254237288,34.340668014192985,6.77,0.0,True,False
432,1,0,109,0,0,26,0.0,98,11,1.0638297872340423,26.66564871284016,0.0,0.0,True,False
588,1,1,8,0,588,178,0.0,5,3,33.333333333333336,76.99573278219168,96.2,0.0,True,True
2760168,4,6,463,9522,497890,22127,0.0,257,206,4.0,88.25588535616195,90.46,0.0,True,True
8373312,1,0,1066,0,0,246661,13.16,630,436,1.351351351351351,66.62140259544068,0.75,13.16,True,False
3225804,1,1,104,0,3225804,32777,0.0,37,67,16.666666666666668,74.3623206559164,83.85,0.0,True,False
732,1,1,9,0,732,70,0.0,9,0,9.090909090909092,81.91421421773568,87.13,0.0,True,True
876,1,1,7,0,876,5,0.0,7,0,11.11111111111111,54.85958155954973,46.83,0.0,True,True
4228008,1,1,37,0,4228008,63961,0.0,25,12,7.6923076923076925,61.58015083550118,62.31,0.0,True,False
12708372,1,0,2286,0,0,2137351,0.0,1320,966,1.0,57.06483330388339,0.0,0.0,True,False
372,1,1,13,0,372,107,0.0,7,6,16.666666666666668,86.31025412236177,95.45,0.0,True,True
660,1,1,0,0,660,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
2304,1,1,155,0,1224,354,0.0,109,46,1.3333333333333333,37.27390597544972,3.37,0.0,True,True
2496,1,1,12,0,2496,23,0.0,10,2,10.0,59.76687209483193,62.83,0.0,True,True
180,1,1,0,0,180,0,0.0,0,0,50.0,43.840620433565945,81.0,0.0,True,True
516,1,1,0,0,516,0,0.0,0,0,50.0,31.466251762801363,72.25,0.0,True,True
924,1,1,7,0,924,82,0.0,6,1,16.666666666666668,78.1299886940561,87.97,0.0,True,True
15012,1,1,105,0,15012,4079,0.0,57,48,2.857142857142857,49.62188745186661,49.52,0.0,True,True
948,1,1,702,0,948,272,0.0,314,388,1.0,30.98421372247492,0.0,0.0,True,True
12558072,1,0,97,0,0,165478,1.78,51,46,4.545454545454546,69.04440705411659,0.0,1.78,True,False
71508,1,1,2,0,71508,810,0.0,2,0,33.333333333333336,80.27938382092046,98.88,0.0,True,True
5436,1,1,0,0,5436,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
132,1,1,0,0,132,0,0.0,0,0,100.0,10.0,90.0,0.0,True,True
0,1,0,0,0,0,0,0.0,0,0,100.0,0.0,0.0,0.0,True,False
780,1,1,66,0,780,91,0.0,50,16,2.272727272727273,34.451680259854875,33.2,0.0,True,True
132,1,1,2,0,132,12,0.0,1,1,50.0,41.408173106284224,79.28,0.0,True,True
228,1,1,5,0,228,120,0.0,5,0,14.285714285714286,73.70591680067871,82.17,0.0,True,True
32292,1,0,35,0,0,1504,0.0,18,17,9.090909090909092,78.5671832949934,0.0,0.0,True,False
552,1,1,20,0,552,152,0.0,16,4,6.25,74.11735087008978,78.01,0.0,True,True
264,1,1,6,0,264,68,0.0,5,1,16.666666666666668,55.38265221769961,52.52,0.0,True,True
1296,1,1,85,0,1260,81,0.0,61,24,1.96078431372549,37.64314657827804,33.03,0.0,True,True
12619680,1,1,59,0,8896332,2974171,0.0,50,9,3.703703703703704,45.38661566454897,47.63,0.0,True,False
1668,1,1,40,0,1668,44,0.0,25,15,7.6923076923076925,56.20697978830632,51.49,0.0,True,True
708,1,1,91,0,456,155,0.0,67,24,1.818181818181818,37.76632831697378,38.94,0.0,True,True
3955584,1,1,218,0,108420,19527,0.0,118,100,3.125,78.28598341976678,80.13,0.0,True,True
372,1,1,0,0,372,0,0.0,0,0,100.0,10.0,90.0,0.0,True,True
12559296,1,0,527,0,0,55481,0.16,312,215,1.7857142857142858,86.24399233735483,0.0,0.16,True,False
2749344,1,1,262,0,2749344,96202,0.0,119,143,3.703703703703704,72.11642654609126,0.0,0.0,True,False
516,1,1,4,0,516,75,0.0,3,1,33.333333333333336,70.22520772486189,87.01,0.0,True,True
408,1,1,7,0,408,77,0.0,3,4,33.333333333333336,80.51890026571401,99.08,0.0,True,True
996,1,1,27,0,996,89,0.0,9,18,50.0,70.18034838898991,99.63,0.0,True,True
1068,1,0,98,0,0,289,0.0,46,52,4.545454545454546,76.5170814560086,0.0,0.0,True,False
17532,1,1,72,0,17532,1880,0.08,71,1,1.5151515151515151,49.54561589631776,50.42,0.0,True,True
3336,1,1,8,0,3336,138,0.0,4,4,25.0,83.03143982853724,0.0,0.0,True,True
2099856,1,0,560,0,0,10513,0.0,322,238,1.0,67.1505130285689,5.0,0.0,True,False
1932,1,1,35,0,1932,169,0.0,19,16,10.0,78.5312778452,1.6,0.0,True,True
1656,1,1,22,0,1656,302,0.0,22,0,4.166666666666667,55.03761198792456,57.31,0.0,True,True
7464,1,1,19,0,7464,595,0.0,19,0,6.666666666666667,25.78631807761628,22.94,0.0,True,True
180,1,1,2,0,180,18,0.0,2,0,25.0,48.50137523823423,56.49,0.0,True,True
324,1,1,3,0,324,88,0.0,2,1,50.0,55.82573241794504,77.82,0.0,True,True
396,1,1,85,0,396,136,0.0,41,44,5.0,67.05482831235945,69.99,0.0,True,True
4536,1,1,74,0,204,232,0.0,60,14,1.7543859649122806,33.87463694373973,16.64,0.0,True,True
2460,1,1,34,0,2460,123,0.0,28,6,3.703703703703704,62.30676531247394,64.82,0.0,True,True
792,1,1,1,0,792,708,0.0,1,0,50.0,70.69653598303101,99.99,0.0,True,True
1920360,1,0,99,0,0,61714,0.0,77,22,50.0,69.3671752344003,0.0,0.0,True,True
10140456,1,0,667,0,0,287294,0.98,358,309,1.4285714285714286,57.194766618733816,0.0,0.98,True,False
5450928,1,1,212,0,2942076,47717,0.0,100,112,4.761904761904762,91.40105133812348,0.0,0.0,True,True
3218832,1,0,455,0,0,74776,0.0,195,260,2.0,74.85227050664527,0.0,0.0,True,False
12293196,1,0,874,0,0,3154394,0.0,455,419,2.5641025641025643,66.729492307298,0.0,0.0,True,False
2678976,1,1,71,0,2678976,7658,0.0,32,39,4.761904761904762,79.27504516374802,0.0,0.0,True,False
228,1,1,2,0,228,120,0.0,2,0,25.0,52.73244162752186,64.84,0.0,True,True
8416020,1,1,226,0,8416020,36444,0.0,99,127,2.7777777777777777,70.36298577140305,72.0,0.0,True,False
95508,1,1,3,0,95508,492,0.0,2,1,50.0,69.26887901503821,98.76,0.0,True,True
84,1,1,24,0,84,18,0.0,18,6,5.882352941176471,51.37860941950797,50.28,0.0,True,True
33300,1,0,60,0,0,6082,0.0,41,19,100.0,0.0499999999999971,0.0,0.0,True,True
1356,1,0,7,0,0,594,0.0,5,2,100.0,0.0,0.0,0.0,True,True
1272,1,1,76,0,1272,450,0.0,52,24,2.631578947368421,30.45938883860037,18.55,0.0,True,True
10167708,1,0,110,0,0,122525,0.0,63,47,6.25,89.43481369131374,0.0,0.0,True,False
3516,1,1,72,0,3516,748,0.0,44,28,3.225806451612903,55.45946962393116,56.09,0.0,True,True
91524,1,1,45,0,91524,2789,0.0,43,2,2.3255813953488373,21.72119380847002,19.46,0.0,True,True
300,1,1,6,0,300,96,20.0,5,1,20.0,59.22245773353214,71.01,20.0,True,True
12825372,1,1,4929,0,1028880,430684,14.0,2257,2672,1.0,53.72423754693962,0.0,14.0,True,False
3531588,1,0,111,0,0,32893,0.0,58,53,5.2631578947368425,80.48842260651038,0.0,0.0,True,False
1872,1,1,19,0,1872,368,0.0,19,0,5.555555555555555,82.21483713080288,85.45,0.0,True,True
240,1,1,3,0,240,32,0.0,2,1,33.333333333333336,68.72276818250751,89.21,0.0,True,True
240,1,1,9,0,240,48,0.0,9,0,11.11111111111111,81.65805907019288,88.09,0.0,True,True
4385232,1,1,9,0,4385232,293444,0.0,7,2,100.0,0.0,100.0,0.0,True,True
12782052,3,2,13734,264448,458712,2910066,0.0,7802,5932,1.0,42.53563682372698,0.0,0.0,True,False
588,1,0,39,0,0,173,0.0,34,5,100.0,0.0,0.0,0.0,True,True
564,1,1,17,0,564,73,0.0,14,3,7.142857142857143,73.75212161597214,78.19,0.0,True,True
32244,1,0,26,0,0,1816,0.0,20,6,100.0,0.0,0.0,0.0,True,True
336,1,1,8,0,192,183,0.0,6,2,33.333333333333336,77.33122094816125,96.28,0.0,True,True
432,1,1,4,0,432,198,0.0,3,1,50.0,70.11670842245805,99.58,0.0,True,True
216,1,1,2,0,216,126,0.0,2,0,50.0,69.59344940438001,99.21,0.0,True,True
3618948,1,0,81,0,0,102276,0.0,46,35,8.333333333333334,82.47999413999334,4.0,0.0,True,False
7973616,1,1,629,0,7973616,1890634,0.0,330,299,1.0,6.83521031132181,0.0,0.0,True,True
7878852,1,1,140,0,7878852,4971,0.0,72,68,4.545454545454546,70.22368229127159,71.3,0.0,True,True
8820,1,1,7,0,8820,169,0.0,7,0,11.11111111111111,87.42077149561705,93.53,0.0,True,True
1412892,1,1,5,0,1339968,284481,0.0,3,2,25.0,50.9090100080526,0.0,0.0,True,False
10416,1,1,0,0,10416,0,0.0,0,0,50.0,49.92173875177025,85.3,0.0,True,True
12326724,1,0,642,0,0,803487,2.99,353,289,1.3157894736842106,58.76041058937199,0.0,2.99,True,False
2172,1,1,12,0,2172,234,0.0,8,4,12.5,61.11264190001935,63.28,0.0,True,True
12445344,1,0,19,0,0,3326347,0.0,8,11,1.0,33.07728828063145,0.0,0.0,True,False
5674404,1,1,372,0,5674404,59986,0.0,202,170,2.1739130434782608,73.7098637137232,74.56,0.0,True,False
1020,1,1,43,0,1020,428,0.0,42,1,2.380952380952381,61.21198089232127,62.83,0.0,True,True
192,1,1,2,0,192,42,0.0,2,0,25.0,54.818449449067785,68.08,0.0,True,True
11934972,1,0,927,0,0,848989,0.0,517,410,1.1235955056179776,51.67431602913236,3.92,0.0,True,False
132,1,1,2,0,132,36,0.0,1,1,50.0,41.408173106284224,79.28,0.0,True,True
228,1,1,4,0,228,24,0.0,4,0,16.666666666666668,54.090946870371326,54.11,0.0,True,True
120,1,1,0,0,120,0,0.0,0,0,50.0,20.81722363813196,64.72,0.0,True,True
126996,1,1,207,0,126996,205,0.0,150,57,1.0,28.60062761549124,29.07,0.0,True,True
3500892,1,0,307,0,0,89210,0.0,159,148,3.125,73.42568215549653,10.26,0.0,True,False
720,1,1,73,0,720,114,0.0,63,10,1.7857142857142858,52.38073064455235,53.63,0.0,True,True
216,1,1,46,0,204,68,0.0,28,18,4.761904761904762,46.63632341753328,44.06,0.0,True,True
55464,1,2,118,0,786,912,0.0,70,48,2.3255813953488373,44.51222821276326,45.19,0.0,True,True
7970124,1,1,77,0,7970124,127887,0.0,33,44,11.11111111111111,81.79927071122876,88.21,0.0,True,False
180,1,1,10,0,180,62,0.0,5,5,33.333333333333336,39.915987607306754,55.37,0.0,True,True
2304,1,1,53,0,2304,43,0.0,39,14,3.0303030303030303,51.79183529312614,53.89,0.0,True,True
233928,2,1,2,1560,233928,23082,0.0,0,2,1.0,52.98200071722474,0.0,0.0,True,True
2742480,1,1,55,0,2742480,1684,0.0,28,27,6.666666666666667,62.68654640351469,0.0,0.0,True,False
12825468,2,1,1178,1116,1211952,5632008,0.0,674,504,1.0,20.848242132131908,0.0,0.0,True,False
11953284,1,0,198,0,0,63560,0.0,98,100,3.571428571428572,80.12722642326835,4.92,0.0,True,False
10452648,1,1,1074,0,10452648,103894,0.55,528,546,1.1235955056179776,65.27131524075817,65.8,0.55,True,False
1614624,1,0,138,0,0,13186,30.0,80,58,7.142857142857143,65.78727818832887,0.0,30.0,True,False
4320780,1,1,117,0,4320780,27799,0.0,73,44,4.0,62.76338980647874,29.01,0.0,True,True
39108,1,1,43,0,39108,65,0.0,35,8,2.9411764705882355,44.39746733635099,6.0,0.0,True,True
6550800,1,1,5,0,6550800,62,50.0,5,0,12.5,60.42338702853391,49.0,50.0,True,True
776508,1,2,7,0,419262,80307,0.0,7,0,12.5,63.37193227289191,71.05,0.0,True,True
3901956,1,0,89,0,0,46529,0.0,76,13,50.0,70.69653598303101,0.0,0.0,True,True
1236,1,1,58,0,1236,130,0.0,54,4,2.1739130434782608,54.6062019888966,52.87,0.0,True,True
59448,1,0,74,0,0,1512,0.0,52,22,100.0,0.0400000000000062,0.0,0.0,True,True
12299112,1,0,313,0,0,82772,0.0,165,148,4.3478260869565215,81.55064345439641,0.0,0.0,True,False
374508,1,0,61,0,0,31434,0.0,46,15,100.0,0.0,0.0,0.0,True,True
21168,1,1,88,0,21168,6777,0.0,63,25,2.127659574468085,39.5827385278192,32.81,0.0,True,True
2892,1,1,9,0,2892,93,0.0,9,0,11.11111111111111,73.46818336304952,79.86,0.0,True,True
5304,1,1,21,0,5304,800,0.0,20,1,14.285714285714286,32.134762885608566,32.73,0.0,True,True
10290540,1,0,5,0,0,7519608,0.05,3,2,1.0,30.364587927386744,0.0,0.05,True,False
64500,1,0,72,0,0,1892,0.0,48,24,50.0,70.66825737203374,0.0,0.0,True,True
2628,1,1,20,0,2628,533,0.0,19,1,7.6923076923076925,63.501424454041256,68.09,0.0,True,True
75048,1,10,60,0,68026,5428,0.0,33,27,5.555555555555555,18.229602909065854,7.36,0.0,True,True
11624088,1,0,190,0,0,521375,0.0,101,89,4.545454545454546,85.74189137384151,0.0,0.0,True,False
288,2,2,15,78,246,29,0.13,13,2,6.666666666666667,85.16464700801617,88.92,0.13,True,False
12135372,1,0,397,0,0,1372357,0.0,252,145,1.0,45.27464301350148,0.0,0.0,True,False
12391560,3,0,1744,131224,0,103096,3.17,995,749,1.0,59.160528226174605,0.0,3.17,True,False
70836,1,0,94,0,0,3053,0.0,74,20,100.0,0.0,0.0,0.0,True,True
5782116,1,0,66,0,0,90355,0.0,59,7,50.0,45.00027555471189,0.0,0.0,True,True
3276,1,1,234,0,3276,1250,0.0,111,123,2.631578947368421,60.94399067996779,62.65,0.0,True,True
28392,1,1,21,0,28392,1858,0.0,21,0,5.2631578947368425,74.48454636613168,77.53,0.0,True,True
5316,1,1,24,0,5316,438,0.0,22,2,25.0,62.03779493179944,72.56,0.0,True,True
12703392,1,1,4918,0,1040640,1246829,0.0,2133,2785,1.0,61.71039620679808,0.0,0.0,True,False
27456,1,2,500,0,16686,1836,0.0,323,177,1.0,57.69770272723171,0.0,0.0,True,True
5868,1,1,3,0,5868,1168,0.0,3,0,25.0,75.68203617768222,0.0,0.0,True,True
6168,1,1,181,0,6168,1210,0.0,123,58,1.96078431372549,70.05637339272694,0.0,0.0,True,True
7944,1,0,102,0,0,2438,0.0,85,17,100.0,0.0,0.0,0.0,True,True
16740,1,0,102,0,0,1105,0.0,61,41,100.0,0.0,0.0,0.0,True,True
246564,1,0,59,0,0,5828,0.0,38,21,100.0,0.0,0.0,0.0,True,True
6266940,1,1,70,0,6266940,51014,2.57,50,20,1.8867924528301887,49.44692903068944,34.34,2.57,True,True
1692,1,1,0,0,1692,0,0.0,0,0,100.0,0.0,100.0,0.0,True,True
6768,1,0,15,0,0,1258,0.0,13,2,100.0,0.0,0.0,0.0,True,True
2635236,1,1,14,0,384,188311,0.0,9,5,20.0,76.93146495420453,88.61,0.0,True,True
1224,1,1,58,0,1224,491,0.0,42,16,3.225806451612903,31.753203851559757,33.69,0.0,True,True
1006008,3,1,10,295848,1006008,395511,0.0,7,3,12.5,51.623428789649374,60.36,0.0,True,True
9912,1,0,146,0,0,4535,0.0,114,32,100.0,0.0799999999999983,0.0,0.0,True,True
192,1,1,13,0,192,83,0.0,7,6,33.333333333333336,42.45832152436866,59.82,0.0,True,True
10372320,1,0,404,0,0,97247,6.8,211,193,2.9411764705882355,72.35009349967537,8.43,6.8,True,False
384,1,1,31,0,384,138,0.0,25,6,4.761904761904762,54.716896145610505,55.07,0.0,True,True
172260,1,1,128,0,172260,441,0.0,97,31,1.2345679012345678,28.50351986061448,28.43,0.0,True,True
4308,1,0,123,0,0,2280,0.0,98,25,50.0,70.64705584806772,0.0,0.0,True,True
1992,1,1,57,0,1992,150,0.0,39,18,3.125,41.21497300739138,42.77,0.0,True,True
48,1,1,0,0,48,0,0.0,0,0,50.0,35.39069510478708,75.03,0.0,True,True
44184,1,1,743,0,44184,1963,0.0,523,220,1.0,16.123907714943055,16.13,0.0,True,True
2640,1,0,33,0,0,972,0.0,28,5,3.571428571428572,36.09126586071167,0.0,0.0,True,False
138144,1,1,435,0,138144,109115,0.0,362,73,1.0101010101010102,46.15085482426188,46.28,0.0,True,True
6833736,1,0,59,0,0,315526,0.0,47,12,100.0,0.0,0.0,0.0,True,True
1655004,1,2,274,0,1401408,149949,0.0,177,97,1.492537313432836,21.40990470326725,10.56,0.0,True,True
1320,1,1,3,0,1320,412,0.0,3,0,33.333333333333336,54.23302161352744,0.0,0.0,True,True
22644,1,0,108,0,0,4178,0.0,91,17,100.0,0.0,0.0,0.0,True,True
204,1,1,0,0,204,0,0.0,0,0,50.0,31.466251762801363,72.25,0.0,True,True
5664,1,0,52,0,0,588,0.0,39,13,2.9411764705882355,35.21518990435803,0.0,0.0,True,False
312,1,1,24,0,312,95,0.0,24,0,3.8461538461538463,68.72200694436638,70.62,0.0,True,True
2592,1,0,32,0,0,775,0.0,26,6,100.0,0.0,0.0,0.0,True,True
10553208,1,1,61,0,912,173281,0.0,55,6,2.631578947368421,10.60530254661616,8.0,0.0,True,True
105216,1,0,39,0,0,3688,0.0,26,13,100.0,0.0,0.0,0.0,True,True
6322344,1,0,53,0,0,1794624,0.0,49,4,100.0,0.0,0.0,0.0,True,True
1920,1,1,5,0,1920,501,0.0,5,0,20.0,40.53816473398864,0.0,0.0,True,True
19236,1,0,74,0,0,1298,0.0,49,25,100.0,0.0600000000000022,0.0,0.0,True,True
240,1,1,33,0,240,82,0.0,29,4,3.571428571428572,60.889375216746245,60.49,0.0,True,True
9329460,1,0,580,0,0,53360,0.0,350,230,1.1235955056179776,71.94115309743626,0.0,0.0,True,False
84,1,1,0,0,84,0,0.0,0,0,50.0,42.42640687119285,80.0,0.0,True,True
133728,1,1,22,0,133728,601,0.0,18,4,5.555555555555555,63.25589344523999,66.74,0.0,True,True
240,1,1,2,0,240,54,0.0,2,0,25.0,62.57541210411642,77.54,0.0,True,True
33288,1,1,70,0,408,623,0.0,34,36,5.555555555555555,67.8905754382251,71.48,0.0,True,True
119640,1,0,10,0,0,12061,0.0,8,2,100.0,0.0,0.0,0.0,True,True
84,1,1,0,0,84,0,0.0,0,0,50.0,42.42640687119285,80.0,0.0,True,True
444,1,1,87,0,444,23,0.0,87,0,2.0408163265306123,54.42725500845228,55.64,0.0,True,True
144,1,1,57,0,144,43,0.0,33,24,4.3478260869565215,65.50098967058501,65.89,0.0,True,True
15120,1,0,118,0,0,874,0.0,84,34,100.0,0.0,0.0,0.0,True,True
213936,1,1,25,0,213936,699,0.0,20,5,7.142857142857143,63.85010403839829,67.97,0.0,True,True
11516412,1,0,573,0,0,52286,0.74,326,247,2.1739130434782608,70.72491046915201,0.0,0.74,True,False
35736,1,1,1,0,35736,0,0.0,1,0,33.333333333333336,39.756026796784745,54.75,0.0,True,True
240,1,1,17,0,240,76,0.0,8,9,33.333333333333336,76.99562758148457,96.2,0.0,True,True
9251916,1,1,684,0,8898396,67275,0.0,271,413,3.0303030303030303,83.61924541055308,85.3,0.0,True,False
3792,1,0,45,0,0,1132,0.0,32,13,100.0,0.0,0.0,0.0,True,False
1572,1,1,8,0,1572,681,0.0,6,2,16.666666666666668,80.32495357400879,0.0,0.0,True,True
456,1,1,59,0,252,85,0.0,33,26,4.761904761904762,72.21870523426936,75.2,0.0,True,True
360,1,1,11,0,360,64,0.0,5,6,25.0,73.57592608999222,88.46,0.0,True,True
564,1,1,39,0,564,62,0.0,25,14,5.555555555555555,71.45835057337014,74.98,0.0,True,True
84,1,1,0,0,84,0,0.0,0,0,50.0,33.88455695445936,73.96,0.0,True,True
52776,1,1,42,0,52776,1625,0.0,29,13,12.5,64.29965629768172,71.2,0.0,True,False
672,1,1,38,0,672,190,0.0,34,4,2.9411764705882355,62.742302738592414,64.52,0.0,True,True
